device,datetime,co2,no_people
Aranet4 272D2,2024-07-31 16:40:09,410.0,39.07666666666667
Aranet4 272D2,2024-07-31 16:45:09,421.0,35.95
Aranet4 272D2,2024-07-31 16:50:09,402.0,21.37
Aranet4 272D2,2024-07-31 16:55:09,394.0,23.286666666666665
Aranet4 272D2,2024-07-31 17:00:09,426.0,24.696666666666665
Aranet4 272D2,2024-07-31 17:05:09,425.0,37.20333333333333
Aranet4 272D2,2024-07-31 17:10:09,416.0,40.43333333333333
Aranet4 272D2,2024-07-31 17:15:09,427.0,39.696666666666665
Aranet4 272D2,2024-07-31 17:20:09,408.0,36.81333333333333
Aranet4 272D2,2024-07-31 17:25:09,387.0,38.39666666666667
Aranet4 272D2,2024-07-31 17:30:09,386.0,31.873333333333335
Aranet4 272D2,2024-07-31 17:35:09,394.0,29.613333333333333
Aranet4 272D2,2024-07-31 17:40:09,394.0,30.64
Aranet4 272D2,2024-07-31 17:45:09,404.0,35.69
Aranet4 272D2,2024-07-31 17:50:09,393.0,30.98
Aranet4 272D2,2024-07-31 17:55:09,400.0,34.28
Aranet4 272D2,2024-08-01 06:00:09,367.0,0.0
Aranet4 272D2,2024-08-01 06:05:09,359.0,6.136666666666667
Aranet4 272D2,2024-08-01 06:10:09,373.0,11.263333333333334
Aranet4 272D2,2024-08-01 06:15:09,371.0,11.47
Aranet4 272D2,2024-08-01 06:20:09,384.0,14.146666666666667
Aranet4 272D2,2024-08-01 06:25:09,378.0,21.523333333333333
Aranet4 272D2,2024-08-01 06:30:09,378.0,17.116666666666667
Aranet4 272D2,2024-08-01 06:35:09,379.0,15.843333333333334
Aranet4 272D2,2024-08-01 06:40:09,371.0,15.14
Aranet4 272D2,2024-08-01 06:45:09,356.0,14.606666666666667
Aranet4 272D2,2024-08-01 06:50:09,366.0,10.086666666666666
Aranet4 272D2,2024-08-01 06:55:09,375.0,16.966666666666665
Aranet4 272D2,2024-08-01 07:00:09,384.0,22.016666666666666
Aranet4 272D2,2024-08-01 07:05:09,380.0,21.406666666666666
Aranet4 272D2,2024-08-01 07:10:09,375.0,20.07
Aranet4 272D2,2024-08-01 07:15:09,387.0,25.226666666666667
Aranet4 272D2,2024-08-01 07:20:09,384.0,25.85333333333333
Aranet4 272D2,2024-08-01 07:25:09,371.0,24.436666666666667
Aranet4 272D2,2024-08-01 07:30:09,376.0,24.506666666666668
Aranet4 272D2,2024-08-01 07:35:09,383.0,29.576666666666668
Aranet4 272D2,2024-08-01 07:40:09,377.0,41.59
Aranet4 272D2,2024-08-01 07:45:09,387.0,42.416666666666664
Aranet4 272D2,2024-08-01 07:50:09,386.0,42.053333333333335
Aranet4 272D2,2024-08-01 07:55:09,397.0,45.87
Aranet4 272D2,2024-08-01 08:00:09,388.0,52.00333333333333
Aranet4 272D2,2024-08-01 08:05:09,397.0,57.02
Aranet4 272D2,2024-08-01 08:10:09,401.0,65.00333333333333
Aranet4 272D2,2024-08-01 08:15:09,405.0,65.66
Aranet4 272D2,2024-08-01 08:20:09,396.0,70.72
Aranet4 272D2,2024-08-01 08:25:09,379.0,80.81
Aranet4 272D2,2024-08-01 08:30:09,396.0,80.67
Aranet4 272D2,2024-08-01 08:35:09,408.0,92.97
Aranet4 272D2,2024-08-01 08:40:09,399.0,94.18
Aranet4 272D2,2024-08-01 08:45:09,403.0,92.46
Aranet4 272D2,2024-08-01 08:50:09,393.0,95.54666666666667
Aranet4 272D2,2024-08-01 08:55:09,406.0,102.92666666666666
Aranet4 272D2,2024-08-01 09:00:09,434.0,111.59666666666666
Aranet4 272D2,2024-08-01 09:05:09,437.0,112.43
Aranet4 272D2,2024-08-01 09:10:09,451.0,113.63666666666667
Aranet4 272D2,2024-08-01 09:15:09,458.0,111.75333333333333
Aranet4 272D2,2024-08-01 09:20:09,432.0,101.27666666666667
Aranet4 272D2,2024-08-01 09:25:09,455.0,99.09666666666666
Aranet4 272D2,2024-08-01 09:30:09,447.0,103.64666666666666
Aranet4 272D2,2024-08-01 09:35:09,436.0,97.08666666666667
Aranet4 272D2,2024-08-01 09:40:09,443.0,99.34666666666666
Aranet4 272D2,2024-08-01 09:45:09,425.0,101.2
Aranet4 272D2,2024-08-01 09:50:09,459.0,104.04
Aranet4 272D2,2024-08-01 09:55:09,458.0,97.04333333333334
Aranet4 272D2,2024-08-01 10:00:09,486.0,87.62333333333333
Aranet4 272D2,2024-08-01 10:05:09,434.0,82.28333333333333
Aranet4 272D2,2024-08-01 10:10:09,450.0,92.09
Aranet4 272D2,2024-08-01 10:15:09,466.0,94.15666666666667
Aranet4 272D2,2024-08-01 10:20:09,500.0,91.02
Aranet4 272D2,2024-08-01 10:25:09,492.0,93.35333333333334
Aranet4 272D2,2024-08-01 10:30:09,500.0,106.68333333333334
Aranet4 272D2,2024-08-01 10:35:09,474.0,108.65666666666667
Aranet4 272D2,2024-08-01 10:40:09,479.0,108.40333333333334
Aranet4 272D2,2024-08-01 10:45:09,501.0,117.05666666666667
Aranet4 272D2,2024-08-01 10:50:09,472.0,117.81666666666666
Aranet4 272D2,2024-08-01 10:55:09,482.0,114.22666666666667
Aranet4 272D2,2024-08-01 11:00:09,503.0,109.67
Aranet4 272D2,2024-08-01 11:05:09,476.0,116.36666666666666
Aranet4 272D2,2024-08-01 11:10:09,521.0,115.80333333333333
Aranet4 272D2,2024-08-01 11:15:09,515.0,120.69
Aranet4 272D2,2024-08-01 11:20:09,502.0,106.8
Aranet4 272D2,2024-08-01 11:25:09,531.0,103.54666666666667
Aranet4 272D2,2024-08-01 11:30:09,485.0,99.66666666666667
Aranet4 272D2,2024-08-01 11:35:09,517.0,93.63666666666667
Aranet4 272D2,2024-08-01 11:40:09,550.0,99.59666666666666
Aranet4 272D2,2024-08-01 11:45:09,484.0,90.97
Aranet4 272D2,2024-08-01 11:50:09,546.0,83.61
Aranet4 272D2,2024-08-01 11:55:09,554.0,88.84666666666666
Aranet4 272D2,2024-08-01 12:00:09,566.0,93.85333333333334
Aranet4 272D2,2024-08-01 12:05:09,533.0,92.34666666666666
Aranet4 272D2,2024-08-01 12:10:09,513.0,88.07
Aranet4 272D2,2024-08-01 12:15:09,535.0,91.71
Aranet4 272D2,2024-08-01 12:20:09,515.0,100.15333333333334
Aranet4 272D2,2024-08-01 12:25:09,501.0,106.32666666666667
Aranet4 272D2,2024-08-01 12:30:09,446.0,90.89333333333333
Aranet4 272D2,2024-08-01 12:35:09,504.0,90.42333333333333
Aranet4 272D2,2024-08-01 12:40:09,516.0,90.33
Aranet4 272D2,2024-08-01 12:45:09,428.0,76.23333333333333
Aranet4 272D2,2024-08-01 12:50:09,424.0,84.16666666666667
Aranet4 272D2,2024-08-01 12:55:09,424.0,78.76333333333334
Aranet4 272D2,2024-08-01 13:00:09,417.0,81.84
Aranet4 272D2,2024-08-01 13:05:09,404.0,71.17
Aranet4 272D2,2024-08-01 13:10:09,410.0,63.656666666666666
Aranet4 272D2,2024-08-01 13:15:09,412.0,56.07333333333333
Aranet4 272D2,2024-08-01 13:20:09,405.0,59.32
Aranet4 272D2,2024-08-01 13:25:09,423.0,58.39
Aranet4 272D2,2024-08-01 13:30:09,425.0,60.54666666666667
Aranet4 272D2,2024-08-01 13:35:09,436.0,58.49666666666667
Aranet4 272D2,2024-08-01 13:40:09,404.0,52.79
Aranet4 272D2,2024-08-01 13:45:09,408.0,48.653333333333336
Aranet4 272D2,2024-08-01 13:50:09,414.0,55.00666666666667
Aranet4 272D2,2024-08-01 13:55:09,406.0,56.513333333333335
Aranet4 272D2,2024-08-01 14:00:09,448.0,52.016666666666666
Aranet4 272D2,2024-08-01 14:05:09,409.0,42.14
Aranet4 272D2,2024-08-01 14:10:09,416.0,40.72
Aranet4 272D2,2024-08-01 14:15:09,398.0,46.25333333333333
Aranet4 272D2,2024-08-01 14:20:09,416.0,50.663333333333334
Aranet4 272D2,2024-08-01 14:25:09,406.0,53.93
Aranet4 272D2,2024-08-01 14:30:09,383.0,58.836666666666666
Aranet4 272D2,2024-08-01 14:35:09,406.0,51.01
Aranet4 272D2,2024-08-01 14:40:09,385.0,40.096666666666664
Aranet4 272D2,2024-08-01 14:45:09,391.0,39.41
Aranet4 272D2,2024-08-01 14:50:09,383.0,40.18333333333333
Aranet4 272D2,2024-08-01 14:55:09,399.0,36.68333333333333
Aranet4 272D2,2024-08-01 15:00:09,414.0,33.67333333333333
Aranet4 272D2,2024-08-01 15:05:09,391.0,37.196666666666665
Aranet4 272D2,2024-08-01 15:10:10,380.0,40.37873754152824
Aranet4 272D2,2024-08-01 15:15:10,396.0,48.403333333333336
Aranet4 272D2,2024-08-01 15:20:10,416.0,43.553333333333335
Aranet4 272D2,2024-08-01 15:25:10,430.0,42.65
Aranet4 272D2,2024-08-01 15:30:10,392.0,41.89333333333333
Aranet4 272D2,2024-08-01 15:35:10,422.0,39.37
Aranet4 272D2,2024-08-01 15:40:10,426.0,44.986666666666665
Aranet4 272D2,2024-08-01 15:45:10,400.0,44.25666666666667
Aranet4 272D2,2024-08-01 15:50:10,383.0,48.843333333333334
Aranet4 272D2,2024-08-01 15:55:10,384.0,52.38333333333333
Aranet4 272D2,2024-08-01 16:00:10,436.0,58.906666666666666
Aranet4 272D2,2024-08-01 16:05:10,448.0,61.473333333333336
Aranet4 272D2,2024-08-01 16:10:10,507.0,61.013333333333335
Aranet4 272D2,2024-08-01 16:15:10,424.0,50.64
Aranet4 272D2,2024-08-01 16:20:10,388.0,45.85
Aranet4 272D2,2024-08-01 16:25:10,407.0,41.29333333333334
Aranet4 272D2,2024-08-01 16:30:10,445.0,37.346666666666664
Aranet4 272D2,2024-08-01 16:35:10,408.0,35.39666666666667
Aranet4 272D2,2024-08-01 16:40:10,400.0,29.4
Aranet4 272D2,2024-08-01 16:45:10,401.0,30.7
Aranet4 272D2,2024-08-01 16:50:10,413.0,26.183333333333334
Aranet4 272D2,2024-08-01 16:55:10,390.0,30.93
Aranet4 272D2,2024-08-01 17:00:10,396.0,33.60666666666667
Aranet4 272D2,2024-08-01 17:05:10,396.0,33.526666666666664
Aranet4 272D2,2024-08-01 17:10:10,390.0,31.94
Aranet4 272D2,2024-08-01 17:15:10,370.0,31.386666666666667
Aranet4 272D2,2024-08-01 17:20:10,380.0,27.3
Aranet4 272D2,2024-08-01 17:25:10,409.0,25.913333333333334
Aranet4 272D2,2024-08-01 17:30:10,381.0,24.673333333333332
Aranet4 272D2,2024-08-01 17:35:10,403.0,18.57
Aranet4 272D2,2024-08-01 17:40:10,404.0,17.213333333333335
Aranet4 272D2,2024-08-01 17:45:10,401.0,16.393333333333334
Aranet4 272D2,2024-08-01 17:50:10,385.0,14.856666666666667
Aranet4 272D2,2024-08-01 17:55:10,365.0,13.523333333333333
Aranet4 272D2,2024-08-04 06:00:09,370.0,0.0
Aranet4 272D2,2024-08-04 06:05:09,380.0,8.463333333333333
Aranet4 272D2,2024-08-04 06:10:09,370.0,7.233333333333333
Aranet4 272D2,2024-08-04 06:15:09,386.0,6.53
Aranet4 272D2,2024-08-04 06:20:09,381.0,3.93
Aranet4 272D2,2024-08-04 06:25:09,374.0,2.02
Aranet4 272D2,2024-08-04 06:30:09,373.0,1.6833333333333333
Aranet4 272D2,2024-08-04 06:35:09,373.0,6.863333333333333
Aranet4 272D2,2024-08-04 06:40:09,381.0,11.953333333333333
Aranet4 272D2,2024-08-04 06:45:09,394.0,10.47
Aranet4 272D2,2024-08-04 06:50:09,382.0,10.996666666666666
Aranet4 272D2,2024-08-04 06:55:09,365.0,15.783333333333333
Aranet4 272D2,2024-08-04 07:00:09,375.0,16.96
Aranet4 272D2,2024-08-04 07:05:09,360.0,18.836666666666666
Aranet4 272D2,2024-08-04 07:10:09,376.0,13.586666666666666
Aranet4 272D2,2024-08-04 07:15:09,368.0,11.18
Aranet4 272D2,2024-08-04 07:20:09,384.0,16.296666666666667
Aranet4 272D2,2024-08-04 07:25:09,382.0,20.62
Aranet4 272D2,2024-08-04 07:30:09,374.0,25.526666666666667
Aranet4 272D2,2024-08-04 07:35:09,362.0,28.43
Aranet4 272D2,2024-08-04 07:40:09,352.0,29.06
Aranet4 272D2,2024-08-04 07:45:09,402.0,31.733333333333334
Aranet4 272D2,2024-08-04 07:50:09,382.0,32.21
Aranet4 272D2,2024-08-04 07:55:09,379.0,27.413333333333334
Aranet4 272D2,2024-08-04 08:00:09,368.0,25.263333333333332
Aranet4 272D2,2024-08-04 08:05:09,377.0,26.226666666666667
Aranet4 272D2,2024-08-04 08:10:09,391.0,25.083333333333332
Aranet4 272D2,2024-08-04 08:15:09,388.0,29.17
Aranet4 272D2,2024-08-04 08:20:09,394.0,32.93
Aranet4 272D2,2024-08-04 08:25:09,395.0,35.236666666666665
Aranet4 272D2,2024-08-04 08:30:09,377.0,40.276666666666664
Aranet4 272D2,2024-08-04 08:35:09,421.0,44.31666666666667
Aranet4 272D2,2024-08-04 08:40:09,430.0,40.16
Aranet4 272D2,2024-08-04 08:45:09,445.0,43.97
Aranet4 272D2,2024-08-04 08:50:09,482.0,47.276666666666664
Aranet4 272D2,2024-08-04 08:55:09,472.0,47.79333333333334
Aranet4 272D2,2024-08-04 09:00:09,468.0,50.24333333333333
Aranet4 272D2,2024-08-04 09:05:09,478.0,45.13
Aranet4 272D2,2024-08-04 09:10:09,483.0,44.78666666666667
Aranet4 272D2,2024-08-04 09:15:09,468.0,45.06666666666667
Aranet4 272D2,2024-08-04 09:20:09,505.0,48.20333333333333
Aranet4 272D2,2024-08-04 09:25:09,479.0,50.14
Aranet4 272D2,2024-08-04 09:30:09,497.0,50.836666666666666
Aranet4 272D2,2024-08-04 09:35:09,513.0,45.23
Aranet4 272D2,2024-08-04 09:40:09,489.0,42.91
Aranet4 272D2,2024-08-04 09:45:09,494.0,50.79333333333334
Aranet4 272D2,2024-08-04 09:50:09,494.0,52.403333333333336
Aranet4 272D2,2024-08-04 09:55:09,476.0,51.303333333333335
Aranet4 272D2,2024-08-04 10:00:09,509.0,50.59
Aranet4 272D2,2024-08-04 10:05:09,497.0,56.32
Aranet4 272D2,2024-08-04 10:10:09,511.0,59.00666666666667
Aranet4 272D2,2024-08-04 10:15:09,523.0,67.08666666666667
Aranet4 272D2,2024-08-04 10:20:09,527.0,70.70666666666666
Aranet4 272D2,2024-08-04 10:25:09,554.0,65.15
Aranet4 272D2,2024-08-04 10:30:09,501.0,58.58
Aranet4 272D2,2024-08-04 10:35:09,459.0,64.97
Aranet4 272D2,2024-08-04 10:40:09,536.0,64.9
Aranet4 272D2,2024-08-04 10:45:09,549.0,70.33333333333333
Aranet4 272D2,2024-08-04 10:50:09,549.0,70.73333333333333
Aranet4 272D2,2024-08-04 10:55:09,500.0,82.25
Aranet4 272D2,2024-08-04 11:00:09,526.0,74.18666666666667
Aranet4 272D2,2024-08-04 11:05:09,548.0,65.4
Aranet4 272D2,2024-08-04 11:10:09,469.0,53.0
Aranet4 272D2,2024-08-04 11:15:09,484.0,61.556666666666665
Aranet4 272D2,2024-08-04 11:20:09,529.0,57.81666666666667
Aranet4 272D2,2024-08-04 11:25:09,515.0,57.95333333333333
Aranet4 272D2,2024-08-04 11:30:09,518.0,56.986666666666665
Aranet4 272D2,2024-08-04 11:35:09,547.0,60.83
Aranet4 272D2,2024-08-04 11:40:09,563.0,54.38333333333333
Aranet4 272D2,2024-08-04 11:45:09,470.0,50.233333333333334
Aranet4 272D2,2024-08-04 11:50:09,437.0,46.56666666666667
Aranet4 272D2,2024-08-04 11:55:09,409.0,45.336666666666666
Aranet4 272D2,2024-08-04 12:00:09,400.0,47.7
Aranet4 272D2,2024-08-04 12:05:09,418.0,45.28
Aranet4 272D2,2024-08-04 12:10:09,468.0,48.77
Aranet4 272D2,2024-08-04 12:15:09,493.0,46.29
Aranet4 272D2,2024-08-04 12:20:09,445.0,44.04
Aranet4 272D2,2024-08-04 12:25:09,489.0,39.44
Aranet4 272D2,2024-08-04 12:30:09,488.0,45.623333333333335
Aranet4 272D2,2024-08-04 12:35:09,525.0,40.663333333333334
Aranet4 272D2,2024-08-04 12:40:09,511.0,43.096666666666664
Aranet4 272D2,2024-08-04 12:45:09,439.0,46.093333333333334
Aranet4 272D2,2024-08-04 12:50:09,409.0,42.04333333333334
Aranet4 272D2,2024-08-04 12:55:09,450.0,44.89333333333333
Aranet4 272D2,2024-08-04 13:00:09,493.0,46.45333333333333
Aranet4 272D2,2024-08-04 13:05:09,413.0,52.68666666666667
Aranet4 272D2,2024-08-04 13:10:09,444.0,49.86333333333334
Aranet4 272D2,2024-08-04 13:15:09,435.0,39.376666666666665
Aranet4 272D2,2024-08-04 13:20:09,459.0,35.57
Aranet4 272D2,2024-08-04 13:25:09,434.0,31.883333333333333
Aranet4 272D2,2024-08-04 13:30:09,430.0,31.49
Aranet4 272D2,2024-08-04 13:35:09,399.0,31.64
Aranet4 272D2,2024-08-04 13:40:09,438.0,32.96333333333333
Aranet4 272D2,2024-08-04 13:45:09,435.0,29.293333333333333
Aranet4 272D2,2024-08-04 13:50:09,392.0,23.816666666666666
Aranet4 272D2,2024-08-04 13:55:09,422.0,27.006666666666668
Aranet4 272D2,2024-08-04 14:00:09,399.0,20.94
Aranet4 272D2,2024-08-04 14:05:09,404.0,23.31
Aranet4 272D2,2024-08-04 14:10:09,455.0,24.016666666666666
Aranet4 272D2,2024-08-04 14:15:09,440.0,26.88
Aranet4 272D2,2024-08-04 14:20:09,407.0,26.543333333333333
Aranet4 272D2,2024-08-04 14:25:09,393.0,25.736666666666668
Aranet4 272D2,2024-08-04 14:30:09,398.0,25.643333333333334
Aranet4 272D2,2024-08-04 14:35:09,435.0,26.813333333333333
Aranet4 272D2,2024-08-04 14:40:09,422.0,38.50333333333333
Aranet4 272D2,2024-08-04 14:45:09,451.0,45.00333333333333
Aranet4 272D2,2024-08-04 14:50:09,425.0,42.56333333333333
Aranet4 272D2,2024-08-04 14:55:09,436.0,29.51
Aranet4 272D2,2024-08-04 15:00:09,404.0,27.456666666666667
Aranet4 272D2,2024-08-04 15:05:09,366.0,29.936666666666667
Aranet4 272D2,2024-08-04 15:10:09,394.0,26.053333333333335
Aranet4 272D2,2024-08-04 15:15:09,392.0,22.553333333333335
Aranet4 272D2,2024-08-04 15:20:09,400.0,22.02
Aranet4 272D2,2024-08-04 15:25:09,375.0,22.116666666666667
Aranet4 272D2,2024-08-04 15:30:09,407.0,22.866666666666667
Aranet4 272D2,2024-08-04 15:35:09,425.0,25.063333333333333
Aranet4 272D2,2024-08-04 15:40:09,420.0,27.57
Aranet4 272D2,2024-08-04 15:45:09,401.0,26.71
Aranet4 272D2,2024-08-04 15:50:09,380.0,22.586666666666666
Aranet4 272D2,2024-08-04 15:55:09,365.0,19.753333333333334
Aranet4 272D2,2024-08-04 16:00:09,369.0,22.566666666666666
Aranet4 272D2,2024-08-04 16:05:09,399.0,28.206666666666667
Aranet4 272D2,2024-08-04 16:10:09,372.0,22.643333333333334
Aranet4 272D2,2024-08-04 16:15:09,385.0,18.28
Aranet4 272D2,2024-08-04 16:20:09,349.0,12.77
Aranet4 272D2,2024-08-04 16:25:09,360.0,6.85
Aranet4 272D2,2024-08-04 16:30:09,376.0,9.38
Aranet4 272D2,2024-08-04 16:35:09,394.0,16.88
Aranet4 272D2,2024-08-04 16:40:09,409.0,23.45
Aranet4 272D2,2024-08-04 16:45:09,418.0,24.493333333333332
Aranet4 272D2,2024-08-04 16:50:09,392.0,21.243333333333332
Aranet4 272D2,2024-08-04 16:55:09,406.0,18.486666666666668
Aranet4 272D2,2024-08-04 17:00:09,428.0,18.10333333333333
Aranet4 272D2,2024-08-04 17:05:09,413.0,24.456666666666667
Aranet4 272D2,2024-08-04 17:10:09,416.0,23.186666666666667
Aranet4 272D2,2024-08-04 17:15:09,439.0,23.696666666666665
Aranet4 272D2,2024-08-04 17:20:09,457.0,22.23
Aranet4 272D2,2024-08-04 17:25:09,439.0,17.05
Aranet4 272D2,2024-08-04 17:30:09,465.0,21.736666666666668
Aranet4 272D2,2024-08-04 17:35:09,473.0,25.553333333333335
Aranet4 272D2,2024-08-04 17:40:09,475.0,18.706666666666667
Aranet4 272D2,2024-08-04 17:45:09,520.0,20.883333333333333
Aranet4 272D2,2024-08-04 17:50:09,491.0,21.363333333333333
Aranet4 272D2,2024-08-04 17:55:09,511.0,25.05
Aranet4 272D2,2024-08-05 06:00:09,435.0,0.0
Aranet4 272D2,2024-08-05 06:05:09,427.0,9.793333333333333
Aranet4 272D2,2024-08-05 06:10:09,436.0,14.816666666666666
Aranet4 272D2,2024-08-05 06:15:09,425.0,13.316666666666666
Aranet4 272D2,2024-08-05 06:20:09,440.0,17.32
Aranet4 272D2,2024-08-05 06:25:09,448.0,15.19
Aranet4 272D2,2024-08-05 06:30:09,445.0,16.116666666666667
Aranet4 272D2,2024-08-05 06:35:09,438.0,15.923333333333334
Aranet4 272D2,2024-08-05 06:40:09,438.0,10.33
Aranet4 272D2,2024-08-05 06:45:09,423.0,11.866666666666667
Aranet4 272D2,2024-08-05 06:50:09,427.0,13.48
Aranet4 272D2,2024-08-05 06:55:09,424.0,19.3
Aranet4 272D2,2024-08-05 07:00:09,419.0,26.476666666666667
Aranet4 272D2,2024-08-05 07:05:09,416.0,26.233333333333334
Aranet4 272D2,2024-08-05 07:10:09,428.0,26.003333333333334
Aranet4 272D2,2024-08-05 07:15:09,399.0,28.836666666666666
Aranet4 272D2,2024-08-05 07:20:09,416.0,39.943333333333335
Aranet4 272D2,2024-08-05 07:25:09,417.0,42.23
Aranet4 272D2,2024-08-05 07:30:09,429.0,41.483333333333334
Aranet4 272D2,2024-08-05 07:35:09,425.0,44.093333333333334
Aranet4 272D2,2024-08-05 07:40:09,431.0,38.36666666666667
Aranet4 272D2,2024-08-05 07:45:09,419.0,41.266666666666666
Aranet4 272D2,2024-08-05 07:50:09,412.0,41.836666666666666
Aranet4 272D2,2024-08-05 07:55:09,395.0,37.443333333333335
Aranet4 272D2,2024-08-05 08:00:09,377.0,50.86666666666667
Aranet4 272D2,2024-08-05 08:05:09,381.0,58.49333333333333
Aranet4 272D2,2024-08-05 08:10:09,402.0,65.72
Aranet4 272D2,2024-08-05 08:15:09,399.0,77.70666666666666
Aranet4 272D2,2024-08-05 08:20:09,469.0,90.07
Aranet4 272D2,2024-08-05 08:25:09,488.0,100.21666666666667
Aranet4 272D2,2024-08-05 08:30:09,479.0,104.96333333333334
Aranet4 272D2,2024-08-05 08:35:09,493.0,101.70333333333333
Aranet4 272D2,2024-08-05 08:40:09,527.0,105.55
Aranet4 272D2,2024-08-05 08:45:09,506.0,101.66
Aranet4 272D2,2024-08-05 08:50:09,505.0,97.36666666666666
Aranet4 272D2,2024-08-05 08:55:09,443.0,97.18333333333334
Aranet4 272D2,2024-08-05 09:00:09,435.0,101.13
Aranet4 272D2,2024-08-05 09:05:09,412.0,103.64
Aranet4 272D2,2024-08-05 09:10:09,448.0,115.54333333333334
Aranet4 272D2,2024-08-05 09:15:09,382.0,121.02666666666667
Aranet4 272D2,2024-08-05 09:20:09,381.0,116.44
Aranet4 272D2,2024-08-05 09:25:09,388.0,112.00666666666666
Aranet4 272D2,2024-08-05 09:30:09,377.0,110.65
Aranet4 272D2,2024-08-05 09:35:09,414.0,123.61666666666666
Aranet4 272D2,2024-08-05 09:40:09,444.0,128.74
Aranet4 272D2,2024-08-05 09:45:09,504.0,127.84
Aranet4 272D2,2024-08-05 09:50:09,417.0,128.58
Aranet4 272D2,2024-08-05 09:55:09,462.0,130.19666666666666
Aranet4 272D2,2024-08-05 10:00:09,528.0,129.22666666666666
Aranet4 272D2,2024-08-05 10:05:09,526.0,138.11666666666667
Aranet4 272D2,2024-08-05 10:10:09,575.0,128.88333333333333
Aranet4 272D2,2024-08-05 10:15:09,637.0,122.81666666666666
Aranet4 272D2,2024-08-05 10:20:09,641.0,116.79666666666667
Aranet4 272D2,2024-08-05 10:25:09,655.0,120.57666666666667
Aranet4 272D2,2024-08-05 10:30:09,597.0,132.28
Aranet4 272D2,2024-08-05 10:35:09,605.0,129.58
Aranet4 272D2,2024-08-05 10:40:09,708.0,128.3
Aranet4 272D2,2024-08-05 10:45:09,739.0,125.66
Aranet4 272D2,2024-08-05 10:50:09,692.0,120.25333333333333
Aranet4 272D2,2024-08-05 10:55:09,756.0,127.21
Aranet4 272D2,2024-08-05 11:00:09,773.0,127.27666666666667
Aranet4 272D2,2024-08-05 11:05:09,715.0,130.66666666666666
Aranet4 272D2,2024-08-05 11:10:09,701.0,133.89666666666668
Aranet4 272D2,2024-08-05 11:15:09,750.0,132.63666666666666
Aranet4 272D2,2024-08-05 11:20:09,811.0,134.29666666666665
Aranet4 272D2,2024-08-05 11:25:09,778.0,132.09666666666666
Aranet4 272D2,2024-08-05 11:30:09,742.0,139.25333333333333
Aranet4 272D2,2024-08-05 11:35:09,700.0,150.75666666666666
Aranet4 272D2,2024-08-05 11:40:09,547.0,139.34666666666666
Aranet4 272D2,2024-08-05 11:45:09,504.0,152.77666666666667
Aranet4 272D2,2024-08-05 11:50:09,557.0,149.65333333333334
Aranet4 272D2,2024-08-05 11:55:09,567.0,138.53333333333333
Aranet4 272D2,2024-08-05 12:00:09,601.0,139.97
Aranet4 272D2,2024-08-05 12:05:09,595.0,145.07333333333332
Aranet4 272D2,2024-08-05 12:10:09,528.0,138.3
Aranet4 272D2,2024-08-05 12:15:09,520.0,147.13
Aranet4 272D2,2024-08-05 12:20:09,493.0,140.67666666666668
Aranet4 272D2,2024-08-05 12:25:09,540.0,129.91333333333333
Aranet4 272D2,2024-08-05 12:30:09,532.0,132.96666666666667
Aranet4 272D2,2024-08-05 12:35:09,617.0,138.30333333333334
Aranet4 272D2,2024-08-05 12:40:09,670.0,137.4
Aranet4 272D2,2024-08-05 12:45:09,453.0,147.08
Aranet4 272D2,2024-08-05 12:50:09,588.0,137.32
Aranet4 272D2,2024-08-05 12:55:09,508.0,133.28
Aranet4 272D2,2024-08-05 13:00:09,485.0,120.89
Aranet4 272D2,2024-08-05 13:05:09,538.0,117.55333333333333
Aranet4 272D2,2024-08-05 13:10:09,663.0,120.18333333333334
Aranet4 272D2,2024-08-05 13:15:09,717.0,131.94666666666666
Aranet4 272D2,2024-08-05 13:20:09,507.0,130.45666666666668
Aranet4 272D2,2024-08-05 13:25:09,480.0,132.81
Aranet4 272D2,2024-08-05 13:30:09,501.0,131.54
Aranet4 272D2,2024-08-05 13:35:09,548.0,122.32333333333334
Aranet4 272D2,2024-08-05 13:40:09,566.0,134.23333333333332
Aranet4 272D2,2024-08-05 13:45:09,444.0,119.90333333333334
Aranet4 272D2,2024-08-05 13:50:09,590.0,122.05333333333333
Aranet4 272D2,2024-08-05 13:55:09,553.0,126.40333333333334
Aranet4 272D2,2024-08-05 14:00:09,574.0,127.64
Aranet4 272D2,2024-08-05 14:05:09,495.0,120.56
Aranet4 272D2,2024-08-05 14:10:09,471.0,118.69
Aranet4 272D2,2024-08-05 14:15:09,476.0,116.28666666666666
Aranet4 272D2,2024-08-05 14:20:09,418.0,103.37333333333333
Aranet4 272D2,2024-08-05 14:25:09,469.0,113.49666666666667
Aranet4 272D2,2024-08-05 14:30:09,431.0,113.94666666666667
Aranet4 272D2,2024-08-05 14:35:09,383.0,99.55333333333333
Aranet4 272D2,2024-08-05 14:40:09,441.0,105.87333333333333
Aranet4 272D2,2024-08-05 14:45:09,413.0,92.48666666666666
Aranet4 272D2,2024-08-05 14:50:09,581.0,94.76
Aranet4 272D2,2024-08-05 14:55:09,595.0,94.61333333333333
Aranet4 272D2,2024-08-05 15:00:09,448.0,81.75333333333333
Aranet4 272D2,2024-08-05 15:05:09,415.0,69.96333333333334
Aranet4 272D2,2024-08-05 15:10:09,411.0,78.29
Aranet4 272D2,2024-08-05 15:15:09,426.0,68.52333333333333
